artist_id,name,genre,popularity_score,formation_date,members,spotify_id,created_at,updated_at
art_000489,Horizons U,punk|jazz,91.46,2004-11-22,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.076934,2025-11-17T02:43:33.076934
art_000490,Velvet Shadows V,indie,34.2,2018-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000490,2025-11-17T02:43:33.076940,2025-11-17T02:43:33.076940
art_000491,Golden Shadows W,pop|blues,54.36,1976-11-29,Member 1,spotify_000491,2025-11-17T02:43:33.076946,2025-11-17T02:43:33.076946
art_000492,Steel Storms X,alternative|pop|metal,31.68,2013-11-20,Member 1|Member 2,spotify_000492,2025-11-17T02:43:33.076952,2025-11-17T02:43:33.076952
art_000493,Crystal Suns Y,reggae,28.09,1960-12-03,Member 1|Member 2,spotify_000493,2025-11-17T02:43:33.076958,2025-11-17T02:43:33.076958
art_000494,Golden Stars Z,punk,64.7,1994-11-25,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000494,2025-11-17T02:43:33.076964,2025-11-17T02:43:33.076964
art_000495,Iron Phoenix A,classical|soul|jazz,56.33,1975-11-30,Member 1,spotify_000495,2025-11-17T02:43:33.076970,2025-11-17T02:43:33.076970
art_000496,Suns B,folk,40.44,2002-11-23,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000496,2025-11-17T02:43:33.076976,2025-11-17T02:43:33.076977
art_000497,Waves C,punk|r&b,83.9,2001-11-23,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000497,2025-11-17T02:43:33.076983,2025-11-17T02:43:33.076983
art_000498,Stars D,punk|jazz|indie,3.0,1966-12-02,Member 1,,2025-11-17T02:43:33.076990,2025-11-17T02:43:33.076990
art_000499,Steel Wolves E,alternative,46.45,1971-12-01,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.076996,2025-11-17T02:43:33.076996
art_000500,Wolves F,hip hop|classical|blues,79.71,1974-11-30,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.077002,2025-11-17T02:43:33.077002
art_000501,Thunder G,electronic,52.59,2001-11-23,Member 1|Member 2|Member 3,spotify_000501,2025-11-17T02:43:33.077008,2025-11-17T02:43:33.077008
art_000502,Stars H,r&b,36.71,1982-11-28,Member 1|Member 2,spotify_000502,2025-11-17T02:43:33.077013,2025-11-17T02:43:33.077013
art_000503,The Rivers I,funk|classical,73.44,2008-11-21,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000503,2025-11-17T02:43:33.077019,2025-11-17T02:43:33.077019
art_000504,Tigers J,metal,9.11,1967-12-02,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.077026,2025-11-17T02:43:33.077026
art_000505,Rivers K,soul|indie,26.48,1977-11-29,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.077031,2025-11-17T02:43:33.077031
art_000506,Diamond Skies L,reggae|metal|indie,78.92,1980-11-28,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000506,2025-11-17T02:43:33.077037,2025-11-17T02:43:33.077037
art_000507,Midnight Lightning M,funk|reggae|country,38.09,1989-11-26,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000507,2025-11-17T02:43:33.077043,2025-11-17T02:43:33.077043
art_000508,Lightning N,reggae,78.89,1999-11-24,Member 1|Member 2|Member 3,spotify_000508,2025-11-17T02:43:33.077048,2025-11-17T02:43:33.077048
art_000509,Midnight Thunder O,funk,34.57,2018-11-19,Member 1|Member 2|Member 3,spotify_000509,2025-11-17T02:43:33.077054,2025-11-17T02:43:33.077054
art_000510,Rivers P,latin|disco,80.69,1989-11-26,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.077059,2025-11-17T02:43:33.077060
art_000511,Valleys Q,hip hop,82.07,1972-11-30,Member 1,spotify_000511,2025-11-17T02:43:33.077065,2025-11-17T02:43:33.077065
art_000512,Diamond Winds R,punk|electronic|indie,46.86,2004-11-22,Member 1|Member 2|Member 3,spotify_000512,2025-11-17T02:43:33.077072,2025-11-17T02:43:33.077072
art_000513,Suns S,classical,60.85,2014-11-20,Member 1|Member 2|Member 3,spotify_000513,2025-11-17T02:43:33.077077,2025-11-17T02:43:33.077077
art_000514,Winds T,funk|hip hop|reggae,32.74,1985-11-27,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000514,2025-11-17T02:43:33.077083,2025-11-17T02:43:33.077083
art_000515,Electric Oceans U,funk|electronic,25.26,1986-11-27,Member 1|Member 2,,2025-11-17T02:43:33.077088,2025-11-17T02:43:33.077088
art_000516,Iron Dreams V,electronic|r&b|alternative,38.85,1991-11-26,Member 1|Member 2|Member 3,spotify_000516,2025-11-17T02:43:33.077095,2025-11-17T02:43:33.077095
art_000517,Eagles W,alternative|reggae,18.92,1974-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000517,2025-11-17T02:43:33.077101,2025-11-17T02:43:33.077101
art_000518,Velvet Stars X,electronic|folk|funk,85.66,2004-11-22,Member 1,spotify_000518,2025-11-17T02:43:33.077107,2025-11-17T02:43:33.077107
art_000519,The Shadows Y,soul,89.12,2003-11-23,Member 1,spotify_000519,2025-11-17T02:43:33.077113,2025-11-17T02:43:33.077113
art_000520,Horizons Z,disco|rock|classical,24.23,2014-11-20,Member 1,spotify_000520,2025-11-17T02:43:33.077118,2025-11-17T02:43:33.077119
art_000521,Wolves A,hip hop|pop|disco,21.29,2008-11-21,Member 1|Member 2,spotify_000521,2025-11-17T02:43:33.077126,2025-11-17T02:43:33.077126
art_000522,Iron Waves B,indie,54.05,1970-12-01,Member 1|Member 2,,2025-11-17T02:43:33.077132,2025-11-17T02:43:33.077132
art_000523,Rivers C,hip hop,52.69,1986-11-27,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000523,2025-11-17T02:43:33.077137,2025-11-17T02:43:33.077137
art_000524,Winds D,folk,88.72,1971-12-01,Member 1|Member 2|Member 3,spotify_000524,2025-11-17T02:43:33.077143,2025-11-17T02:43:33.077143
art_000525,Echoes E,classical|electronic,61.93,2008-11-21,Member 1|Member 2,spotify_000525,2025-11-17T02:43:33.077149,2025-11-17T02:43:33.077149
art_000526,Iron Flames F,alternative,47.26,2009-11-21,Member 1|Member 2|Member 3,spotify_000526,2025-11-17T02:43:33.077155,2025-11-17T02:43:33.077155
art_000527,Electric Tigers G,latin|soul,47.46,1973-11-30,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000527,2025-11-17T02:43:33.077160,2025-11-17T02:43:33.077160
art_000528,Midnight Dreams H,electronic|soul|rock,51.77,1998-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000528,2025-11-17T02:43:33.077166,2025-11-17T02:43:33.077166
art_000529,Midnight Dreams I,latin|reggae,59.5,2013-11-20,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000529,2025-11-17T02:43:33.077172,2025-11-17T02:43:33.077172
art_000530,Cosmic Stars J,latin|indie,16.54,1988-11-26,Member 1|Member 2|Member 3|Member 4,spotify_000530,2025-11-17T02:43:33.077178,2025-11-17T02:43:33.077178
art_000531,The Lightning K,pop|hip hop|latin,94.28,2020-11-18,Member 1|Member 2,spotify_000531,2025-11-17T02:43:33.077185,2025-11-17T02:43:33.077185
art_000532,Eagles L,funk|pop,30.66,1998-11-24,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000532,2025-11-17T02:43:33.077191,2025-11-17T02:43:33.077191
art_000533,Velvet Ravens M,funk|folk|latin,37.39,1961-12-03,Member 1|Member 2,spotify_000533,2025-11-17T02:43:33.077197,2025-11-17T02:43:33.077197
art_000534,Stars N,reggae|funk|jazz,31.94,1997-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.077202,2025-11-17T02:43:33.077202
art_000535,Echoes O,hip hop,34.81,1965-12-02,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000535,2025-11-17T02:43:33.077208,2025-11-17T02:43:33.077208
art_000536,Midnight Eagles P,hip hop|classical,19.09,2010-11-21,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000536,2025-11-17T02:43:33.077214,2025-11-17T02:43:33.077214
art_000537,Golden Echoes Q,reggae|metal,33.37,1962-12-03,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000537,2025-11-17T02:43:33.077220,2025-11-17T02:43:33.077220
art_000538,Diamond Suns R,soul|country,69.15,1993-11-25,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.077225,2025-11-17T02:43:33.077226
art_000539,Crystal Valleys S,indie,63.09,1970-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000539,2025-11-17T02:43:33.077231,2025-11-17T02:43:33.077231
art_000540,Silver Skies T,metal,44.8,1991-11-26,Member 1|Member 2|Member 3|Member 4,spotify_000540,2025-11-17T02:43:33.077237,2025-11-17T02:43:33.077237
art_000541,Steel Shadows U,soul,8.97,1963-12-03,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000541,2025-11-17T02:43:33.077242,2025-11-17T02:43:33.077242
art_000542,Skies V,metal|soul|r&b,26.48,2011-11-21,Member 1|Member 2,,2025-11-17T02:43:33.077249,2025-11-17T02:43:33.077249
art_000543,Legends W,r&b|punk|blues,27.23,1979-11-29,Member 1|Member 2|Member 3,spotify_000543,2025-11-17T02:43:33.077255,2025-11-17T02:43:33.077255
art_000544,Golden Mountains X,punk|classical|jazz,30.45,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.077261,2025-11-17T02:43:33.077261
art_000545,Golden Dragons Y,funk|jazz,62.64,1990-11-26,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000545,2025-11-17T02:43:33.077267,2025-11-17T02:43:33.077267
art_000546,Storms Z,funk|electronic|metal,67.1,1989-11-26,Member 1,spotify_000546,2025-11-17T02:43:33.077272,2025-11-17T02:43:33.077273
art_000547,Velvet Horizons A,country,93.5,1963-12-03,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000547,2025-11-17T02:43:33.077279,2025-11-17T02:43:33.077279
art_000548,Iron Shadows B,alternative|punk,60.1,1970-12-01,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.077286,2025-11-17T02:43:33.077286
art_000549,Suns C,soul,18.98,1968-12-01,Member 1,spotify_000549,2025-11-17T02:43:33.077713,2025-11-17T02:43:33.077713
art_000550,Tigers D,jazz,44.12,2018-11-19,Member 1|Member 2,spotify_000550,2025-11-17T02:43:33.077721,2025-11-17T02:43:33.077721
art_000551,Stars E,reggae,8.59,1963-12-03,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000551,2025-11-17T02:43:33.077727,2025-11-17T02:43:33.077727
art_000552,Golden Shadows F,metal|folk,68.3,1989-11-26,Member 1|Member 2,,2025-11-17T02:43:33.077734,2025-11-17T02:43:33.077734
art_000553,Thunder G,latin|alternative|jazz,48.59,1993-11-25,Member 1,spotify_000553,2025-11-17T02:43:33.077740,2025-11-17T02:43:33.077740
art_000554,Crystal Wolves H,metal,53.32,2001-11-23,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.077747,2025-11-17T02:43:33.077747
art_000555,Ravens I,folk,77.79,1967-12-02,Member 1,spotify_000555,2025-11-17T02:43:33.077753,2025-11-17T02:43:33.077753
art_000556,Silver Waves J,indie|hip hop|jazz,13.77,1966-12-02,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000556,2025-11-17T02:43:33.077759,2025-11-17T02:43:33.077759
art_000557,Dreams K,electronic,28.0,2003-11-23,Member 1,spotify_000557,2025-11-17T02:43:33.077765,2025-11-17T02:43:33.077765
art_000558,Golden Tigers L,blues|grunge|alternative,81.67,2013-11-20,Member 1|Member 2,spotify_000558,2025-11-17T02:43:33.077771,2025-11-17T02:43:33.077771
art_000559,Thunder M,rock|r&b,26.31,1974-11-30,Member 1|Member 2|Member 3,spotify_000559,2025-11-17T02:43:33.077778,2025-11-17T02:43:33.077778
art_000560,Dragons N,grunge,40.58,2016-11-19,Member 1|Member 2,spotify_000560,2025-11-17T02:43:33.077784,2025-11-17T02:43:33.077784
art_000561,Neon Horizons O,reggae|grunge|funk,32.44,1977-11-29,Member 1|Member 2|Member 3,spotify_000561,2025-11-17T02:43:33.077790,2025-11-17T02:43:33.077790
art_000562,Crystal Suns P,country,28.63,1981-11-28,Member 1|Member 2,spotify_000562,2025-11-17T02:43:33.077796,2025-11-17T02:43:33.077797
art_000563,Crystal Oceans Q,reggae|jazz,46.12,1995-11-25,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.077804,2025-11-17T02:43:33.077804
art_000564,Electric Winds R,latin,31.14,1979-11-29,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000564,2025-11-17T02:43:33.077810,2025-11-17T02:43:33.077811
art_000565,Silver Rivers S,electronic|pop,39.27,1976-11-29,Member 1|Member 2|Member 3|Member 4,spotify_000565,2025-11-17T02:43:33.077818,2025-11-17T02:43:33.077818
art_000566,Moons T,classical|jazz|folk,60.21,2003-11-23,Member 1|Member 2|Member 3,spotify_000566,2025-11-17T02:43:33.077824,2025-11-17T02:43:33.077825
art_000567,Neon Thunder U,r&b,18.24,2020-11-18,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000567,2025-11-17T02:43:33.077831,2025-11-17T02:43:33.077831
art_000568,Echoes V,country|indie,52.99,1991-11-26,Member 1|Member 2,spotify_000568,2025-11-17T02:43:33.077837,2025-11-17T02:43:33.077837
art_000569,Suns W,disco|funk,83.52,1991-11-26,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000569,2025-11-17T02:43:33.077843,2025-11-17T02:43:33.077843
art_000570,Thunder X,classical|grunge|electronic,36.64,1998-11-24,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.077849,2025-11-17T02:43:33.077849
art_000571,Midnight Phoenix Y,reggae|soul,74.64,1975-11-30,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.077855,2025-11-17T02:43:33.077855
art_000572,Storms Z,folk|country,21.62,2013-11-20,Member 1|Member 2|Member 3,spotify_000572,2025-11-17T02:43:33.077862,2025-11-17T02:43:33.077862
art_000573,Silver Moons A,rock,26.69,1991-11-26,Member 1,spotify_000573,2025-11-17T02:43:33.077868,2025-11-17T02:43:33.077868
art_000574,Neon Thunder B,grunge|funk|indie,57.45,1997-11-24,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.077874,2025-11-17T02:43:33.077874
art_000575,Lightning C,rock|grunge|r&b,58.15,2015-11-20,Member 1,spotify_000575,2025-11-17T02:43:33.077880,2025-11-17T02:43:33.077880
art_000576,Horizons D,indie,74.2,1996-11-24,Member 1|Member 2|Member 3|Member 4,spotify_000576,2025-11-17T02:43:33.077886,2025-11-17T02:43:33.077886
art_000577,Rivers E,country|classical,61.23,2017-11-19,Member 1|Member 2,,2025-11-17T02:43:33.077892,2025-11-17T02:43:33.077892
art_000578,Valleys F,metal|hip hop|jazz,54.09,1992-11-25,Member 1|Member 2|Member 3|Member 4,spotify_000578,2025-11-17T02:43:33.077899,2025-11-17T02:43:33.077899
art_000579,Golden Dreams G,blues,74.28,2000-11-23,Member 1,spotify_000579,2025-11-17T02:43:33.077906,2025-11-17T02:43:33.077906
art_000580,Iron Suns H,rock|metal|grunge,19.26,1989-11-26,Member 1|Member 2|Member 3,spotify_000580,2025-11-17T02:43:33.077912,2025-11-17T02:43:33.077912
art_000581,Golden Thunder I,grunge,30.56,1996-11-24,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000581,2025-11-17T02:43:33.077920,2025-11-17T02:43:33.077920
art_000582,Diamond Tigers J,soul|metal|indie,74.02,1999-11-24,Member 1|Member 2,spotify_000582,2025-11-17T02:43:33.077926,2025-11-17T02:43:33.077926
art_000583,The Horizons K,blues|rock|jazz,82.18,1987-11-27,Member 1|Member 2|Member 3|Member 4,spotify_000583,2025-11-17T02:43:33.077933,2025-11-17T02:43:33.077933
art_000584,Diamond Stars L,r&b,48.31,1969-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000584,2025-11-17T02:43:33.077939,2025-11-17T02:43:33.077939
art_000585,Steel Eagles M,punk|disco,70.31,2010-11-21,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.077946,2025-11-17T02:43:33.077946
art_000586,Silver Valleys N,indie,48.64,1969-12-01,Member 1|Member 2,spotify_000586,2025-11-17T02:43:33.077952,2025-11-17T02:43:33.077952
art_000587,Echoes O,folk|disco|indie,4.7,2015-11-20,Member 1|Member 2,,2025-11-17T02:43:33.077957,2025-11-17T02:43:33.077957
art_000588,Phoenix P,soul,10.51,1993-11-25,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000588,2025-11-17T02:43:33.077965,2025-11-17T02:43:33.077965
art_000589,Lightning Q,alternative|r&b|blues,60.85,1975-11-30,Member 1,spotify_000589,2025-11-17T02:43:33.077971,2025-11-17T02:43:33.077972
art_000590,Mountains R,alternative|blues,37.97,1971-12-01,Member 1|Member 2|Member 3,spotify_000590,2025-11-17T02:43:33.077978,2025-11-17T02:43:33.077978
art_000591,Dragons S,classical,54.94,1995-11-25,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.077984,2025-11-17T02:43:33.077985
art_000592,Crystal Lightning T,funk|rock|blues,51.31,2011-11-21,Member 1|Member 2|Member 3,spotify_000592,2025-11-17T02:43:33.077991,2025-11-17T02:43:33.077991
art_000593,The Flames U,electronic|alternative|metal,69.66,2019-11-19,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000593,2025-11-17T02:43:33.077997,2025-11-17T02:43:33.077997
art_000594,Echoes V,pop,74.12,1979-11-29,Member 1,spotify_000594,2025-11-17T02:43:33.078004,2025-11-17T02:43:33.078004
art_000595,Velvet Waves W,country|folk|disco,70.45,1984-11-27,Member 1|Member 2|Member 3,spotify_000595,2025-11-17T02:43:33.078010,2025-11-17T02:43:33.078010
art_000596,Golden Moons X,reggae|country,60.09,1963-12-03,Member 1,spotify_000596,2025-11-17T02:43:33.078016,2025-11-17T02:43:33.078016
art_000597,Neon Storms Y,electronic|r&b,45.87,2011-11-21,Member 1|Member 2|Member 3,spotify_000597,2025-11-17T02:43:33.078022,2025-11-17T02:43:33.078022
art_000598,Winds Z,rock|folk|jazz,79.55,1963-12-03,Member 1|Member 2,,2025-11-17T02:43:33.078028,2025-11-17T02:43:33.078028
art_000599,Silver Dreams A,r&b,73.89,2019-11-19,Member 1|Member 2,spotify_000599,2025-11-17T02:43:33.078034,2025-11-17T02:43:33.078034
art_000600,Echoes B,pop,82.67,2015-11-20,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000600,2025-11-17T02:43:33.078040,2025-11-17T02:43:33.078040
art_000601,Cosmic Rivers C,disco|hip hop|soul,80.87,2002-11-23,Member 1|Member 2|Member 3|Member 4,spotify_000601,2025-11-17T02:43:33.078046,2025-11-17T02:43:33.078046
art_000602,Neon Ravens D,grunge|punk,76.7,2002-11-23,Member 1|Member 2,,2025-11-17T02:43:33.078052,2025-11-17T02:43:33.078052
art_000603,Lightning E,folk|pop,36.85,1989-11-26,Member 1|Member 2|Member 3|Member 4,spotify_000603,2025-11-17T02:43:33.078058,2025-11-17T02:43:33.078058
art_000604,Midnight Stars F,punk|disco|indie,29.55,1976-11-29,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.078064,2025-11-17T02:43:33.078064
art_000605,Storms G,folk,40.97,1970-12-01,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.078070,2025-11-17T02:43:33.078070
art_000606,Golden Dreams H,grunge|soul|blues,78.61,2016-11-19,Member 1|Member 2,,2025-11-17T02:43:33.078076,2025-11-17T02:43:33.078076
art_000607,Silver Lightning I,funk|metal,42.1,1996-11-24,Member 1,spotify_000607,2025-11-17T02:43:33.078083,2025-11-17T02:43:33.078083
art_000608,Iron Lightning J,punk|pop,43.29,1981-11-28,Member 1|Member 2|Member 3|Member 4,spotify_000608,2025-11-17T02:43:33.078090,2025-11-17T02:43:33.078090
art_000609,Velvet Tigers K,reggae|grunge|folk,57.81,1969-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000609,2025-11-17T02:43:33.078098,2025-11-17T02:43:33.078098
art_000610,Shadows L,blues|indie|rock,29.59,1968-12-01,Member 1,spotify_000610,2025-11-17T02:43:33.078104,2025-11-17T02:43:33.078105
art_000611,Shadows M,punk,31.91,1981-11-28,Member 1|Member 2,spotify_000611,2025-11-17T02:43:33.078111,2025-11-17T02:43:33.078112
art_000612,Golden Oceans N,classical|alternative|rock,13.76,1996-11-24,Member 1|Member 2|Member 3|Member 4,spotify_000612,2025-11-17T02:43:33.078118,2025-11-17T02:43:33.078118
art_000613,Suns O,punk|electronic,95.8,1973-11-30,Member 1|Member 2|Member 3|Member 4,spotify_000613,2025-11-17T02:43:33.078124,2025-11-17T02:43:33.078124
art_000614,Electric Winds P,latin|blues|classical,48.14,1968-12-01,Member 1,spotify_000614,2025-11-17T02:43:33.078130,2025-11-17T02:43:33.078130
art_000615,Midnight Skies Q,disco|indie,69.14,1982-11-28,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000615,2025-11-17T02:43:33.078137,2025-11-17T02:43:33.078137
art_000616,Velvet Eagles R,grunge,13.12,1982-11-28,Member 1|Member 2,,2025-11-17T02:43:33.078142,2025-11-17T02:43:33.078142
art_000617,Steel Thunder S,rock|indie|hip hop,51.55,2006-11-22,Member 1|Member 2|Member 3|Member 4,spotify_000617,2025-11-17T02:43:33.078148,2025-11-17T02:43:33.078148
art_000618,The Valleys T,disco|soul|country,26.79,2011-11-21,Member 1|Member 2|Member 3,spotify_000618,2025-11-17T02:43:33.078154,2025-11-17T02:43:33.078154
art_000619,Golden Echoes U,alternative|funk|disco,93.1,1982-11-28,Member 1|Member 2|Member 3,spotify_000619,2025-11-17T02:43:33.078160,2025-11-17T02:43:33.078160
art_000620,Silver Tigers V,metal,62.11,2017-11-19,Member 1|Member 2|Member 3|Member 4,spotify_000620,2025-11-17T02:43:33.078167,2025-11-17T02:43:33.078167
art_000621,Electric Tigers W,punk,13.62,1976-11-29,Member 1|Member 2,spotify_000621,2025-11-17T02:43:33.078172,2025-11-17T02:43:33.078172
art_000622,Waves X,r&b|grunge|classical,38.48,1979-11-29,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.078178,2025-11-17T02:43:33.078178
art_000623,Suns Y,disco|jazz|blues,12.12,2015-11-20,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.078183,2025-11-17T02:43:33.078183
art_000624,Iron Shadows Z,jazz|reggae,45.47,2012-11-20,Member 1|Member 2|Member 3,spotify_000624,2025-11-17T02:43:33.078189,2025-11-17T02:43:33.078189
art_000625,Velvet Rivers A,reggae,34.22,1997-11-24,Member 1,spotify_000625,2025-11-17T02:43:33.078195,2025-11-17T02:43:33.078195
art_000626,Silver Dragons B,reggae|funk,77.41,1982-11-28,Member 1|Member 2|Member 3|Member 4|Member 5,spotify_000626,2025-11-17T02:43:33.078201,2025-11-17T02:43:33.078201
art_000627,Steel Skies C,hip hop,46.91,1998-11-24,Member 1,,2025-11-17T02:43:33.078206,2025-11-17T02:43:33.078206
art_000628,Eagles D,blues|r&b|hip hop,37.01,1963-12-03,Member 1,spotify_000628,2025-11-17T02:43:33.078212,2025-11-17T02:43:33.078212
art_000629,Velvet Tigers E,hip hop|alternative|grunge,81.88,2001-11-23,Member 1|Member 2|Member 3|Member 4,spotify_000629,2025-11-17T02:43:33.078218,2025-11-17T02:43:33.078218
art_000630,Steel Tigers F,alternative,54.95,1989-11-26,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,,2025-11-17T02:43:33.078223,2025-11-17T02:43:33.078223
art_000631,Echoes G,country|rock|funk,88.93,2005-11-22,Member 1|Member 2|Member 3,spotify_000631,2025-11-17T02:43:33.078229,2025-11-17T02:43:33.078229
art_000632,Midnight Ravens H,disco,30.38,1984-11-27,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000632,2025-11-17T02:43:33.078236,2025-11-17T02:43:33.078236
art_000633,Neon Flames I,funk|jazz,21.81,2001-11-23,Member 1|Member 2,spotify_000633,2025-11-17T02:43:33.078242,2025-11-17T02:43:33.078242
art_000634,Midnight Moons J,blues|grunge|alternative,18.52,2001-11-23,Member 1|Member 2|Member 3,spotify_000634,2025-11-17T02:43:33.078249,2025-11-17T02:43:33.078249
art_000635,Eagles K,classical|blues|punk,56.48,1995-11-25,Member 1|Member 2|Member 3,,2025-11-17T02:43:33.078254,2025-11-17T02:43:33.078254
art_000636,Oceans L,blues|pop|folk,13.14,1963-12-03,Member 1|Member 2|Member 3|Member 4,spotify_000636,2025-11-17T02:43:33.078260,2025-11-17T02:43:33.078260
art_000637,Cosmic Oceans M,latin,54.13,1970-12-01,Member 1|Member 2|Member 3|Member 4|Member 5,,2025-11-17T02:43:33.078265,2025-11-17T02:43:33.078266
art_000638,The Winds N,rock,61.6,1982-11-28,Member 1|Member 2|Member 3,spotify_000638,2025-11-17T02:43:33.078271,2025-11-17T02:43:33.078271
art_000639,Electric Moons O,blues|classical|alternative,52.56,2015-11-20,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.078276,2025-11-17T02:43:33.078277
art_000640,Steel Winds P,metal,61.55,2015-11-20,Member 1|Member 2,spotify_000640,2025-11-17T02:43:33.078283,2025-11-17T02:43:33.078284
art_000641,Wolves Q,pop|r&b|punk,91.17,2002-11-23,Member 1|Member 2|Member 3|Member 4,spotify_000641,2025-11-17T02:43:33.078290,2025-11-17T02:43:33.078290
art_000642,Silver Storms R,latin|electronic,23.89,1993-11-25,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.078296,2025-11-17T02:43:33.078296
art_000643,Phoenix S,folk|alternative,58.52,1971-12-01,Member 1|Member 2|Member 3|Member 4|Member 5|Member 6,spotify_000643,2025-11-17T02:43:33.078301,2025-11-17T02:43:33.078301
art_000644,Mountains T,r&b|indie|jazz,12.84,2006-11-22,Member 1|Member 2|Member 3|Member 4,spotify_000644,2025-11-17T02:43:33.078307,2025-11-17T02:43:33.078307
art_000645,Electric Shadows U,soul,59.94,2010-11-21,Member 1|Member 2,spotify_000645,2025-11-17T02:43:33.078313,2025-11-17T02:43:33.078313
art_000646,Silver Storms V,punk|indie|rock,53.85,1971-12-01,Member 1|Member 2|Member 3|Member 4,spotify_000646,2025-11-17T02:43:33.078321,2025-11-17T02:43:33.078321
art_000647,Stars W,indie|latin,52.21,2007-11-22,Member 1|Member 2|Member 3,spotify_000647,2025-11-17T02:43:33.078328,2025-11-17T02:43:33.078328
art_000648,Winds X,classical,64.54,2015-11-20,Member 1|Member 2|Member 3,spotify_000648,2025-11-17T02:43:33.078335,2025-11-17T02:43:33.078335
art_000649,Velvet Waves Y,indie|blues|classical,78.95,1960-12-03,Member 1|Member 2|Member 3|Member 4,,2025-11-17T02:43:33.078341,2025-11-17T02:43:33.078341
art_000650,Oceans Z,classical|jazz|rock,46.39,1986-11-27,Member 1|Member 2|Member 3|Member 4,spotify_000650,2025-11-17T02:43:33.078348,2025-11-17T02:43:33.078348
art_000651,Rivers A,classical|country,66.37,1998-11-24,Member 1,spotify_000651,2025-11-17T02:43:33.078354,2025-11-17T02:43:33.078354
