concert_id,artist_id,venue_id,event_date,ticket_prices,total_attendance,revenue,status,created_at,updated_at
con_008738,art_000625,ven_000172,2023-09-09T20:15:00,general:53.92|premium:80.88|early_bird:43.14|seated:64.71,4571,277288.29,completed,2025-11-17T02:43:33.152789,2025-11-17T02:43:33.152789
con_008739,art_000761,ven_000447,2024-08-16T19:15:00,premium:87.62|early_bird:46.73|standing:52.57|seated:70.09,793,50952.23,completed,2025-11-17T02:43:33.152796,2025-11-17T02:43:33.152796
con_008740,art_000265,ven_000001,2025-03-09T20:15:00,general:56.94|premium:85.41|early_bird:45.55|standing:51.25|seated:68.33,7262,446583.95,completed,2025-11-17T02:43:33.152803,2025-11-17T02:43:33.152803
con_008741,art_000979,ven_000314,2021-03-28T18:45:00,vip:192.93,22345,4311020.85,completed,2025-11-17T02:43:33.152809,2025-11-17T02:43:33.152809
con_008742,art_000385,ven_000443,2024-07-15T18:00:00,premium:85.52|vip:142.53|early_bird:45.61,255,23261.1,completed,2025-11-17T02:43:33.152816,2025-11-17T02:43:33.152816
con_008743,art_000025,ven_000407,2021-07-07T21:00:00,general:49.45|vip:123.63|early_bird:39.56|standing:44.51|seated:59.34,6473,409727.95,completed,2025-11-17T02:43:33.152823,2025-11-17T02:43:33.152823
con_008744,art_000328,ven_000086,2025-05-01T18:15:00,vip:84.97|early_bird:27.19,716,40153.28,completed,2025-11-17T02:43:33.152830,2025-11-17T02:43:33.152830
con_008745,art_000077,ven_000222,2024-09-03T20:15:00,general:64.35|premium:96.52|vip:160.87|early_bird:51.48|standing:57.91|seated:77.22,12725,1078125.62,completed,2025-11-17T02:43:33.152838,2025-11-17T02:43:33.152838
con_008746,art_000545,ven_000476,2021-02-18T19:00:00,general:88.31|premium:132.46|vip:220.76|early_bird:70.64|standing:79.48,21945,2596751.85,completed,2025-11-17T02:43:33.152845,2025-11-17T02:43:33.152845
con_008747,art_000127,ven_000196,2024-01-15T19:15:00,general:51.28|vip:128.2|early_bird:41.02|standing:46.15,3064,204253.9,completed,2025-11-17T02:43:33.152852,2025-11-17T02:43:33.152852
con_008748,art_000711,ven_000343,2021-08-08T19:00:00,premium:109.05|vip:181.76|early_bird:58.16,1834,213336.99,completed,2025-11-17T02:43:33.152858,2025-11-17T02:43:33.152858
con_008749,art_000019,ven_000483,2026-02-04T19:30:00,premium:105.5|vip:175.84|early_bird:56.27,,,scheduled,2025-11-17T02:43:33.152864,2025-11-17T02:43:33.152864
con_008750,art_000886,ven_000344,2021-10-15T18:00:00,general:64.49|premium:96.73|early_bird:51.59|seated:77.39,343,24884.65,completed,2025-11-17T02:43:33.152871,2025-11-17T02:43:33.152871
con_008751,art_000424,ven_000350,2021-07-07T19:15:00,vip:114.18|early_bird:36.54|standing:41.1|seated:54.8,65,4007.58,completed,2025-11-17T02:43:33.152879,2025-11-17T02:43:33.152879
con_008752,art_000625,ven_000361,2024-02-23T19:45:00,general:57.72|premium:86.58|vip:144.3,7119,684847.8,completed,2025-11-17T02:43:33.152890,2025-11-17T02:43:33.152890
con_008753,art_000203,ven_000438,2023-09-14T19:15:00,general:53.54|vip:133.85|early_bird:42.83|standing:48.19|seated:64.25,249,17064.47,completed,2025-11-17T02:43:33.152898,2025-11-17T02:43:33.152898
con_008754,art_000128,ven_000182,2022-06-25T18:45:00,general:59.51|premium:89.27|vip:148.78|early_bird:47.61|standing:53.56,8012,638924.95,completed,2025-11-17T02:43:33.152905,2025-11-17T02:43:33.152905
con_008755,art_000522,ven_000396,2022-06-02T20:00:00,premium:87.83|vip:146.38|early_bird:46.84|standing:52.7|seated:70.26,1175,94942.35,completed,2025-11-17T02:43:33.152912,2025-11-17T02:43:33.152912
con_008756,art_000330,ven_000323,2023-05-22T21:15:00,general:35.57|premium:53.35|early_bird:28.46,209,8177.47,completed,2025-11-17T02:43:33.152919,2025-11-17T02:43:33.152919
con_008757,art_000690,ven_000199,2022-08-27T18:00:00,general:72.77|premium:109.15|vip:181.92|early_bird:58.21,3430,361907.88,completed,2025-11-17T02:43:33.152926,2025-11-17T02:43:33.152927
con_008758,art_000354,ven_000034,2022-04-30T18:15:00,general:45.39|premium:68.08|early_bird:36.31|standing:40.85|seated:54.46,101,4950.82,completed,2025-11-17T02:43:33.152934,2025-11-17T02:43:33.152934
con_008759,art_000462,ven_000007,2021-08-05T21:45:00,premium:96.26|vip:160.43|standing:57.75|seated:77.01,345,33762.56,completed,2025-11-17T02:43:33.152942,2025-11-17T02:43:33.152942
con_008760,art_000146,ven_000015,2022-01-13T19:45:00,general:77.26|early_bird:61.8|standing:69.53|seated:92.71,10939,823980.18,completed,2025-11-17T02:43:33.152948,2025-11-17T02:43:33.152948
con_008761,art_000280,ven_000343,2024-09-26T20:45:00,general:58.32|premium:87.48|vip:145.81|early_bird:46.66|standing:52.49,1543,120588.54,completed,2025-11-17T02:43:33.152955,2025-11-17T02:43:33.152955
con_008762,art_000076,ven_000353,2025-12-15T19:30:00,general:56.68|premium:85.02|early_bird:45.34|standing:51.01|seated:68.02,,,scheduled,2025-11-17T02:43:33.152962,2025-11-17T02:43:33.152962
con_008763,art_000733,ven_000047,2023-07-12T20:00:00,general:56.11|premium:84.16|vip:140.27|standing:50.5|seated:67.33,8609,685913.47,completed,2025-11-17T02:43:33.152970,2025-11-17T02:43:33.152970
con_008764,art_000703,ven_000465,2022-01-30T20:00:00,general:41.27|premium:61.91|vip:103.19|standing:37.15,103,6270.64,completed,2025-11-17T02:43:33.152977,2025-11-17T02:43:33.152977
con_008765,art_000921,ven_000098,2023-09-29T18:00:00,vip:169.21|early_bird:54.15|standing:60.92|seated:81.22,6209,567347.38,completed,2025-11-17T02:43:33.152984,2025-11-17T02:43:33.152985
con_008766,art_000146,ven_000335,2025-07-05T21:45:00,premium:98.64|vip:164.39|early_bird:52.61|standing:59.18|seated:78.91,1248,113251.01,completed,2025-11-17T02:43:33.152991,2025-11-17T02:43:33.152991
con_008767,art_000403,ven_000011,2024-06-05T19:00:00,premium:95.5|early_bird:50.94|standing:57.3,377,25603.33,completed,2025-11-17T02:43:33.152997,2025-11-17T02:43:33.152998
con_008768,art_000084,ven_000376,2025-02-10T19:30:00,premium:106.56|vip:177.6|early_bird:56.83|standing:63.94|seated:85.25,10031,983399.12,completed,2025-11-17T02:43:33.153004,2025-11-17T02:43:33.153004
con_008769,art_000807,ven_000245,2022-09-05T19:00:00,general:87.45|vip:218.62|early_bird:69.96|seated:104.94,26689,3209152.08,completed,2025-11-17T02:43:33.153011,2025-11-17T02:43:33.153011
con_008770,art_000569,ven_000329,2026-07-21T18:00:00,premium:135.57|standing:81.34|seated:108.45,,,scheduled,2025-11-17T02:43:33.153019,2025-11-17T02:43:33.153019
con_008771,art_000652,ven_000329,2023-11-28T20:45:00,general:77.55|premium:116.32|standing:69.79|seated:93.06,14695,1310500.1,completed,2025-11-17T02:43:33.153025,2025-11-17T02:43:33.153025
con_008772,art_000948,ven_000171,2022-10-05T21:00:00,general:68.84|premium:103.27|seated:82.61,11534,979313.49,completed,2025-11-17T02:43:33.153032,2025-11-17T02:43:33.153032
con_008773,art_000887,ven_000017,2023-10-25T20:00:00,general:59.85|vip:149.63|early_bird:47.88|standing:53.87|seated:71.82,1057,80976.77,completed,2025-11-17T02:43:33.153038,2025-11-17T02:43:33.153038
con_008774,art_000136,ven_000251,2022-12-04T20:15:00,general:44.2|early_bird:35.36|standing:39.78|seated:53.04,988,42577.86,completed,2025-11-17T02:43:33.153045,2025-11-17T02:43:33.153045
con_008775,art_000243,ven_000013,2022-09-01T21:00:00,vip:127.12|early_bird:40.68|standing:45.76|seated:61.02,900,61780.5,completed,2025-11-17T02:43:33.153051,2025-11-17T02:43:33.153051
con_008776,art_000856,ven_000362,2024-06-13T18:15:00,general:63.66|early_bird:50.93,3832,219554.44,completed,2025-11-17T02:43:33.153059,2025-11-17T02:43:33.153059
con_008777,art_000625,ven_000151,2023-12-05T19:45:00,premium:71.53|vip:119.22|standing:42.92|seated:57.23,389,28290.03,completed,2025-11-17T02:43:33.153066,2025-11-17T02:43:33.153066
con_008778,art_000275,ven_000261,2022-06-01T19:00:00,general:54.06|premium:81.09|early_bird:43.25|seated:64.87,726,44153.51,completed,2025-11-17T02:43:33.153072,2025-11-17T02:43:33.153073
con_008779,art_000761,ven_000262,2024-02-13T18:15:00,general:129.72|vip:324.29|seated:155.66,55973,11375019.64,completed,2025-11-17T02:43:33.153080,2025-11-17T02:43:33.153080
con_008780,art_000708,ven_000216,2022-05-20T18:15:00,general:63.45|vip:158.62|early_bird:50.76|seated:76.14,2084,181813.37,completed,2025-11-17T02:43:33.153087,2025-11-17T02:43:33.153087
con_008781,art_000410,ven_000288,2023-12-24T19:15:00,general:58.78|premium:88.17|early_bird:47.02|standing:52.9|seated:70.53,3121,198121.08,completed,2025-11-17T02:43:33.153095,2025-11-17T02:43:33.153095
con_008782,art_000178,ven_000429,2025-05-22T20:30:00,premium:96.0|early_bird:51.2|standing:57.6,3726,254361.6,completed,2025-11-17T02:43:33.153102,2025-11-17T02:43:33.153102
con_008783,art_000139,ven_000138,2022-10-01T21:00:00,general:94.11|premium:141.16|vip:235.27|early_bird:75.29|standing:84.7|seated:112.93,27705,3432926.55,completed,2025-11-17T02:43:33.153110,2025-11-17T02:43:33.153110
con_008784,art_000964,ven_000490,2023-06-16T21:00:00,general:66.46|premium:99.69|early_bird:53.17|seated:79.75,7313,546774.73,completed,2025-11-17T02:43:33.153117,2025-11-17T02:43:33.153117
con_008785,art_000425,ven_000350,2024-11-11T21:30:00,premium:102.67|vip:171.11|early_bird:54.76|seated:82.13,,,cancelled,2025-11-17T02:43:33.153123,2025-11-17T02:43:33.153123
con_008786,art_000998,ven_000365,2025-09-18T19:15:00,general:73.12|premium:109.68|standing:65.81,12175,1008942.25,completed,2025-11-17T02:43:33.153130,2025-11-17T02:43:33.153130
con_008787,art_000234,ven_000480,2023-02-18T18:45:00,premium:95.14|early_bird:50.74|standing:57.09|seated:76.11,3299,230171.23,completed,2025-11-17T02:43:33.153137,2025-11-17T02:43:33.153137
con_008788,art_000864,ven_000402,2023-01-21T19:15:00,general:79.24|premium:118.86|vip:198.11|early_bird:63.39|standing:71.32|seated:95.09,4423,461473.71,completed,2025-11-17T02:43:33.153145,2025-11-17T02:43:33.153145
con_008789,art_000423,ven_000254,2022-10-04T20:45:00,general:48.32|vip:120.81|early_bird:38.66|standing:43.49,515,32352.3,completed,2025-11-17T02:43:33.153152,2025-11-17T02:43:33.153152
con_008790,art_000188,ven_000207,2024-12-14T18:00:00,general:75.46|premium:113.19|vip:188.65|early_bird:60.37|standing:67.91|seated:90.55,16303,1619784.56,completed,2025-11-17T02:43:33.153159,2025-11-17T02:43:33.153159
con_008791,art_000107,ven_000004,2022-01-27T20:30:00,general:69.38|premium:104.07|early_bird:55.51|standing:62.44|seated:83.26,95,7118.54,completed,2025-11-17T02:43:33.153167,2025-11-17T02:43:33.153168
con_008792,art_000245,ven_000009,2026-08-08T20:00:00,general:47.82|premium:71.73|vip:119.56|early_bird:38.26,,,scheduled,2025-11-17T02:43:33.153175,2025-11-17T02:43:33.153175
con_008793,art_000353,ven_000268,2024-07-18T21:30:00,general:68.97|premium:103.45|vip:172.42|early_bird:55.18|seated:82.76,10437,1007754.97,completed,2025-11-17T02:43:33.153185,2025-11-17T02:43:33.153185
con_008794,art_000283,ven_000373,2022-12-12T21:45:00,general:53.22|premium:79.84|standing:47.9|seated:63.87,1180,72224.85,completed,2025-11-17T02:43:33.153194,2025-11-17T02:43:33.153195
con_008795,art_000286,ven_000211,2025-01-18T19:15:00,premium:144.33|vip:240.54|early_bird:76.97|standing:86.6|seated:115.46,25533,3390271.74,completed,2025-11-17T02:43:33.153205,2025-11-17T02:43:33.153205
con_008796,art_000166,ven_000207,2021-12-31T18:00:00,general:74.23|vip:185.57|early_bird:59.38|standing:66.81|seated:89.07,16029,1522947.35,completed,2025-11-17T02:43:33.153214,2025-11-17T02:43:33.153214
con_008797,art_000408,ven_000192,2022-10-01T18:30:00,general:69.12|premium:103.68|vip:172.8|standing:62.21|seated:82.94,4067,399176.05,completed,2025-11-17T02:43:33.153221,2025-11-17T02:43:33.153221
con_008798,art_000606,ven_000407,2024-06-03T20:15:00,general:80.4|premium:120.6|vip:200.99|standing:72.36|seated:96.48,9905,1130814.23,completed,2025-11-17T02:43:33.153229,2025-11-17T02:43:33.153229
con_008799,art_000981,ven_000066,2022-11-26T20:30:00,premium:92.3|vip:153.83|seated:73.84,2602,277520.65,completed,2025-11-17T02:43:33.153236,2025-11-17T02:43:33.153236
con_008800,art_000839,ven_000163,2022-11-17T21:45:00,general:63.63|premium:95.45|early_bird:50.91|seated:76.36,12146,869501.78,completed,2025-11-17T02:43:33.153243,2025-11-17T02:43:33.153243
con_008801,art_000434,ven_000228,2023-03-28T21:00:00,general:99.02|premium:148.53|vip:247.55|early_bird:79.22|seated:118.82,30451,4221361.23,completed,2025-11-17T02:43:33.153250,2025-11-17T02:43:33.153250
con_008802,art_000739,ven_000013,2025-07-10T21:30:00,general:70.17|premium:105.25|early_bird:56.14|standing:63.15,1150,84729.12,completed,2025-11-17T02:43:33.153257,2025-11-17T02:43:33.153257
con_008803,art_000219,ven_000237,2025-01-12T20:00:00,general:57.31|premium:85.97|vip:143.28|seated:68.78,148,13147.58,completed,2025-11-17T02:43:33.153268,2025-11-17T02:43:33.153268
con_008804,art_000201,ven_000406,2023-06-08T21:30:00,general:63.55|premium:95.32,145,11518.08,completed,2025-11-17T02:43:33.153274,2025-11-17T02:43:33.153274
con_008805,art_000139,ven_000205,2022-06-01T21:00:00,general:74.04|premium:111.06|standing:66.64|seated:88.85,11839,1008061.25,completed,2025-11-17T02:43:33.153281,2025-11-17T02:43:33.153281
con_008806,art_000073,ven_000080,2026-02-25T18:00:00,general:76.84|premium:115.26|vip:192.1|standing:69.16|seated:92.21,,,scheduled,2025-11-17T02:43:33.153288,2025-11-17T02:43:33.153288
con_008807,art_000329,ven_000291,2021-09-05T19:45:00,general:52.41|vip:131.03|early_bird:41.93|standing:47.17|seated:62.89,5821,390507.61,completed,2025-11-17T02:43:33.153295,2025-11-17T02:43:33.153295
con_008808,art_000562,ven_000056,2023-09-26T19:30:00,vip:143.65|early_bird:45.97|standing:51.71|seated:68.95,8453,655699.21,completed,2025-11-17T02:43:33.153302,2025-11-17T02:43:33.153302
con_008809,art_000528,ven_000218,2024-11-11T19:30:00,general:57.18|vip:142.96|standing:51.46|seated:68.62,984,78774.12,completed,2025-11-17T02:43:33.153308,2025-11-17T02:43:33.153308
con_008810,art_000087,ven_000389,2026-07-09T18:30:00,premium:72.77|vip:121.28|standing:43.66,,,scheduled,2025-11-17T02:43:33.153314,2025-11-17T02:43:33.153314
con_008811,art_000669,ven_000405,2024-04-26T19:45:00,general:59.66|premium:89.48|vip:149.14|early_bird:47.72|standing:53.69|seated:71.59,2900,227785.33,completed,2025-11-17T02:43:33.153322,2025-11-17T02:43:33.153322
con_008812,art_000558,ven_000223,2023-08-25T20:15:00,general:82.32|early_bird:65.85|standing:74.09|seated:98.78,10429,837031.54,completed,2025-11-17T02:43:33.153328,2025-11-17T02:43:33.153328
con_008813,art_000724,ven_000358,2026-10-03T20:45:00,early_bird:38.94|seated:58.41,,,scheduled,2025-11-17T02:43:33.153334,2025-11-17T02:43:33.153334
con_008814,art_000107,ven_000453,2026-02-26T19:15:00,general:72.62|premium:108.92|vip:181.54|early_bird:58.09|seated:87.14,,,scheduled,2025-11-17T02:43:33.153342,2025-11-17T02:43:33.153342
con_008815,art_000525,ven_000360,2025-05-18T19:30:00,general:66.48|standing:59.83|seated:79.77,4462,306509.65,completed,2025-11-17T02:43:33.153348,2025-11-17T02:43:33.153348
con_008816,art_000270,ven_000066,2022-12-07T21:15:00,early_bird:48.81,2585,126173.85,completed,2025-11-17T02:43:33.153355,2025-11-17T02:43:33.153355
con_008817,art_000137,ven_000220,2023-08-20T21:30:00,general:42.58|vip:106.45|early_bird:34.06,,,cancelled,2025-11-17T02:43:33.153361,2025-11-17T02:43:33.153361
con_008818,art_000449,ven_000469,2025-11-24T18:45:00,general:53.74|premium:80.61|vip:134.35|early_bird:42.99|standing:48.36|seated:64.49,,,scheduled,2025-11-17T02:43:33.153367,2025-11-17T02:43:33.153367
con_008819,art_000640,ven_000173,2022-06-21T19:30:00,general:108.01|early_bird:86.41|standing:97.21|seated:129.61,38151,4017681.81,completed,2025-11-17T02:43:33.153374,2025-11-17T02:43:33.153374
con_008820,art_000104,ven_000489,2023-08-10T20:00:00,premium:77.07|early_bird:41.1|standing:46.24|seated:61.65,1271,71830.57,completed,2025-11-17T02:43:33.153381,2025-11-17T02:43:33.153381
con_008821,art_000676,ven_000047,2024-02-11T19:15:00,vip:154.92|standing:55.77|seated:74.36,9419,894961.98,completed,2025-11-17T02:43:33.153387,2025-11-17T02:43:33.153387
con_008822,art_000238,ven_000231,2023-08-18T21:15:00,vip:140.82|seated:67.59,345,35950.72,completed,2025-11-17T02:43:33.153394,2025-11-17T02:43:33.153394
con_008823,art_000374,ven_000261,2022-06-25T18:00:00,general:49.9|vip:124.76|early_bird:39.92|standing:44.91|seated:59.88,684,43689.82,completed,2025-11-17T02:43:33.153400,2025-11-17T02:43:33.153400
con_008824,art_000866,ven_000252,2024-09-27T18:15:00,general:54.55|premium:81.82|vip:136.37|early_bird:43.64|standing:49.09|seated:65.46,7289,523508.13,completed,2025-11-17T02:43:33.153407,2025-11-17T02:43:33.153407
con_008825,art_000721,ven_000427,2025-01-26T20:30:00,general:116.22|premium:174.34|vip:290.56|early_bird:92.98,45668,7696199.7,completed,2025-11-17T02:43:33.153419,2025-11-17T02:43:33.153419
con_008826,art_000429,ven_000440,2024-11-16T20:45:00,vip:116.16|early_bird:37.17|seated:55.76,5338,372040.81,completed,2025-11-17T02:43:33.153425,2025-11-17T02:43:33.153425
con_008827,art_000008,ven_000034,2024-04-09T19:00:00,vip:183.66|early_bird:58.77|standing:66.12|seated:88.16,144,14281.56,completed,2025-11-17T02:43:33.153431,2025-11-17T02:43:33.153431
con_008828,art_000824,ven_000451,2023-07-02T18:45:00,general:50.12|vip:125.31|early_bird:40.1|standing:45.11|seated:60.15,7867,504730.99,completed,2025-11-17T02:43:33.153438,2025-11-17T02:43:33.153439
con_008829,art_000158,ven_000274,2025-07-02T19:45:00,general:95.56|premium:143.34,30855,3685629.75,completed,2025-11-17T02:43:33.153445,2025-11-17T02:43:33.153445
con_008830,art_000833,ven_000489,2026-02-15T20:45:00,general:47.06|premium:70.59|vip:117.65|early_bird:37.65|standing:42.35|seated:56.47,,,scheduled,2025-11-17T02:43:33.153451,2025-11-17T02:43:33.153451
con_008831,art_000990,ven_000225,2025-08-06T20:30:00,general:40.81|vip:102.03|early_bird:32.65|standing:36.73,1019,54063.04,completed,2025-11-17T02:43:33.153458,2025-11-17T02:43:33.153458
con_008832,art_000671,ven_000242,2025-05-09T19:45:00,general:102.77|vip:256.94|early_bird:82.22|standing:92.5,35074,4686149.45,completed,2025-11-17T02:43:33.153465,2025-11-17T02:43:33.153465
con_008833,art_000099,ven_000352,2022-11-17T18:30:00,general:63.56|premium:95.33|vip:158.89|standing:57.2|seated:76.27,258,23284.5,completed,2025-11-17T02:43:33.153472,2025-11-17T02:43:33.153472
con_008834,art_000845,ven_000175,2022-10-18T18:45:00,premium:74.25|vip:123.76|early_bird:39.6|standing:44.55|seated:59.4,1085,74118.52,completed,2025-11-17T02:43:33.153478,2025-11-17T02:43:33.153478
con_008835,art_000933,ven_000301,2025-11-17T21:15:00,general:94.65|premium:141.98|vip:236.63|seated:113.58,,,scheduled,2025-11-17T02:43:33.153485,2025-11-17T02:43:33.153485
con_008836,art_000568,ven_000155,2024-09-29T21:15:00,premium:93.67|vip:156.11|standing:56.2|seated:74.93,4550,433285.12,completed,2025-11-17T02:43:33.153491,2025-11-17T02:43:33.153491
con_008837,art_000877,ven_000215,2022-02-16T21:15:00,premium:167.76|vip:279.6|early_bird:89.47,42909,7678279.49,completed,2025-11-17T02:43:33.153498,2025-11-17T02:43:33.153498
con_008838,art_000005,ven_000455,2025-06-10T18:00:00,general:75.65|premium:113.47|standing:68.08,1570,134601.33,completed,2025-11-17T02:43:33.153504,2025-11-17T02:43:33.153504
con_008839,art_000825,ven_000389,2023-04-05T21:45:00,general:60.29|vip:150.73|standing:54.26,170,15032.53,completed,2025-11-17T02:43:33.153543,2025-11-17T02:43:33.153543
con_008840,art_000835,ven_000094,2022-09-22T18:30:00,general:54.05|vip:135.14|seated:64.87,4372,370250.11,completed,2025-11-17T02:43:33.153551,2025-11-17T02:43:33.153551
con_008841,art_000378,ven_000096,2023-09-04T20:00:00,vip:270.83|early_bird:86.67|standing:97.5|seated:130.0,39971,5845758.75,completed,2025-11-17T02:43:33.153558,2025-11-17T02:43:33.153558
con_008842,art_000075,ven_000435,2025-12-11T20:30:00,general:71.98|early_bird:57.59|seated:86.38,,,scheduled,2025-11-17T02:43:33.153564,2025-11-17T02:43:33.153564
con_008843,art_000552,ven_000234,2024-01-18T21:00:00,premium:106.11|vip:176.85|standing:63.67,5544,640572.24,completed,2025-11-17T02:43:33.153572,2025-11-17T02:43:33.153572
con_008844,art_000233,ven_000031,2026-10-15T20:30:00,general:37.21|premium:55.82|vip:93.03|early_bird:29.77|standing:33.49|seated:44.65,,,scheduled,2025-11-17T02:43:33.153579,2025-11-17T02:43:33.153579
con_008845,art_000042,ven_000458,2023-02-14T19:15:00,general:88.33|early_bird:70.67,14163,1125958.5,completed,2025-11-17T02:43:33.153589,2025-11-17T02:43:33.153589
con_008846,art_000616,ven_000362,2024-01-13T20:00:00,general:41.42|premium:62.14|vip:103.56|early_bird:33.14|standing:37.28|seated:49.71,2751,150044.12,completed,2025-11-17T02:43:33.153598,2025-11-17T02:43:33.153598
con_008847,art_000012,ven_000353,2025-06-11T21:15:00,general:67.11|premium:100.67|vip:167.78|seated:80.53,269,27982.05,completed,2025-11-17T02:43:33.153609,2025-11-17T02:43:33.153609
con_008848,art_000196,ven_000165,2022-09-29T18:00:00,general:46.77|premium:70.16|vip:116.93|early_bird:37.42|standing:42.09|seated:56.13,133,8190.58,completed,2025-11-17T02:43:33.153620,2025-11-17T02:43:33.153620
con_008849,art_000178,ven_000400,2025-08-08T21:30:00,general:71.94|vip:179.86|standing:64.75,10026,1057910.1,completed,2025-11-17T02:43:33.153628,2025-11-17T02:43:33.153628
con_008850,art_000511,ven_000380,2024-06-02T20:45:00,premium:106.96|vip:178.27|standing:64.18|seated:85.57,249,27077.51,completed,2025-11-17T02:43:33.153635,2025-11-17T02:43:33.153635
con_008851,art_000114,ven_000239,2023-02-24T19:45:00,general:100.93|premium:151.39|early_bird:80.74|standing:90.83|seated:121.11,30677,3343793.0,completed,2025-11-17T02:43:33.153644,2025-11-17T02:43:33.153644
con_008852,art_000257,ven_000369,2023-06-01T19:00:00,general:44.35|premium:66.52|vip:110.87|early_bird:35.48|seated:53.22,1980,122934.24,completed,2025-11-17T02:43:33.153652,2025-11-17T02:43:33.153652
con_008853,art_000613,ven_000492,2025-04-11T19:15:00,general:94.21|premium:141.31|vip:235.52|standing:84.79|seated:113.05,15963,2135466.29,completed,2025-11-17T02:43:33.153660,2025-11-17T02:43:33.153660
con_008854,art_000283,ven_000444,2025-03-14T19:45:00,general:113.99|premium:170.98|vip:284.97|early_bird:91.19|standing:102.59|seated:136.78,44670,6704222.5,completed,2025-11-17T02:43:33.153667,2025-11-17T02:43:33.153668
con_008855,art_000965,ven_000295,2023-10-22T20:15:00,vip:102.14|standing:36.77|seated:49.03,1307,81879.19,completed,2025-11-17T02:43:33.153675,2025-11-17T02:43:33.153675
con_008856,art_000598,ven_000072,2025-07-02T21:45:00,general:74.5|premium:111.74|vip:186.24|standing:67.05,4237,465572.15,completed,2025-11-17T02:43:33.153682,2025-11-17T02:43:33.153682
con_008857,art_000631,ven_000444,2025-07-09T21:15:00,general:136.88|standing:123.19|seated:164.25,58956,8338736.64,completed,2025-11-17T02:43:33.153690,2025-11-17T02:43:33.153690
con_008858,art_000095,ven_000269,2023-02-18T21:15:00,general:50.73|premium:76.1|vip:126.83|early_bird:40.59|standing:45.66|seated:60.88,3463,231322.63,completed,2025-11-17T02:43:33.153697,2025-11-17T02:43:33.153698
con_008859,art_000468,ven_000340,2025-02-10T18:15:00,premium:97.42|standing:58.45|seated:77.94,7790,607126.63,completed,2025-11-17T02:43:33.153704,2025-11-17T02:43:33.153704
con_008860,art_000863,ven_000304,2025-09-19T18:00:00,general:52.05|premium:78.08|standing:46.85|seated:62.46,10386,621705.96,completed,2025-11-17T02:43:33.153711,2025-11-17T02:43:33.153711
con_008861,art_000036,ven_000339,2023-04-28T19:45:00,general:56.48|premium:84.71,6337,447360.52,completed,2025-11-17T02:43:33.153717,2025-11-17T02:43:33.153717
con_008862,art_000740,ven_000214,2022-06-17T21:15:00,general:38.81|vip:97.02|early_bird:31.05|standing:34.93,238,12007.69,completed,2025-11-17T02:43:33.153724,2025-11-17T02:43:33.153724
con_008863,art_000382,ven_000415,2025-01-11T20:30:00,general:55.09|premium:82.64|vip:137.73|early_bird:44.07|standing:49.58|seated:66.11,3156,228925.72,completed,2025-11-17T02:43:33.153731,2025-11-17T02:43:33.153731
con_008864,art_000222,ven_000282,2024-01-10T20:45:00,general:85.67|premium:128.51|vip:214.19|early_bird:68.54|seated:102.81,26701,3202624.74,completed,2025-11-17T02:43:33.153739,2025-11-17T02:43:33.153739
con_008865,art_000295,ven_000389,2022-08-03T18:15:00,general:77.46|premium:116.19|early_bird:61.97|standing:69.71|seated:92.95,207,17316.79,completed,2025-11-17T02:43:33.153746,2025-11-17T02:43:33.153746
con_008866,art_000071,ven_000413,2023-05-01T18:30:00,general:59.63|premium:89.44|vip:149.07|early_bird:47.7|standing:53.67|seated:71.55,386,30304.86,completed,2025-11-17T02:43:33.153753,2025-11-17T02:43:33.153753
con_008867,art_000088,ven_000406,2024-01-16T19:45:00,premium:59.2|vip:98.66|standing:35.52|seated:47.36,103,6199.06,completed,2025-11-17T02:43:33.153762,2025-11-17T02:43:33.153762
con_008868,art_000453,ven_000019,2023-05-19T20:30:00,premium:83.86|vip:139.77|standing:50.32|seated:67.09,5651,481804.26,completed,2025-11-17T02:43:33.153771,2025-11-17T02:43:33.153771
con_008869,art_000246,ven_000227,2024-03-07T20:45:00,premium:54.17|early_bird:28.89|standing:32.5,,,cancelled,2025-11-17T02:43:33.153779,2025-11-17T02:43:33.153779
con_008870,art_000413,ven_000443,2026-02-27T21:15:00,general:58.84|premium:88.26|vip:147.09|seated:70.61,,,scheduled,2025-11-17T02:43:33.153787,2025-11-17T02:43:33.153787
con_008871,art_000753,ven_000230,2023-03-26T20:45:00,general:78.31|premium:117.47|vip:195.78,2029,264825.08,completed,2025-11-17T02:43:33.153795,2025-11-17T02:43:33.153796
con_008872,art_000172,ven_000394,2024-03-24T20:30:00,general:78.88|premium:118.32|vip:197.21|early_bird:63.11|standing:70.99,345,36467.19,completed,2025-11-17T02:43:33.153803,2025-11-17T02:43:33.153803
con_008873,art_000368,ven_000313,2022-08-30T19:00:00,general:37.11|premium:55.67|vip:92.78|standing:33.4|seated:44.54,273,14387.1,completed,2025-11-17T02:43:33.153809,2025-11-17T02:43:33.153809
con_008874,art_000616,ven_000362,2026-01-20T21:15:00,general:41.42|vip:103.56|early_bird:33.14|standing:37.28,,,scheduled,2025-11-17T02:43:33.153815,2025-11-17T02:43:33.153815
con_008875,art_000481,ven_000043,2024-12-05T21:45:00,general:49.98|premium:74.96|early_bird:39.98|standing:44.98|seated:59.97,4898,264364.65,completed,2025-11-17T02:43:33.153823,2025-11-17T02:43:33.153823
